index	wifi_id	ts	area	dwell_time
144573	301189	1485852532	1f	470
144574	301189	1485852532	in	472
144575	301189	1485852533	1f-left-3	470
144576	301189	1485852550	1f-right-2	351
144581	301189	1485852574	1f-left-2	306
144605	301189	1485852765	2f	30
144607	301189	1485852765	2f-left-1	12
144621	301189	1485852903	1f-right-1	16
144684	151861	1485853792	out	35
144685	9832	1485853798	out	78
145317	15723	1485859991	out	61
145610	14419	1485862051	out	69
145993	268	1485864975	out	242
146416	268	1485867288	out	495
146467	9832	1485867590	out	58
147133	26032	1485914762	out	248
147970	134902	1485926688	out	1410
147975	134902	1485926815	in	1252
147976	134902	1485926815	1f-left-2	313
147977	134902	1485926815	1f	1252
147985	134902	1485926881	1f-right-2	244
147986	134902	1485926882	1f-left-3	84
147999	134902	1485927129	1f-right-3	20
148023	134902	1485927370	2f-stair	380
148024	134902	1485927370	2f	380
148059	134902	1485927852	1f-left-1	177
148060	134902	1485927853	1f-left-2	149
148061	134902	1485927854	1f-right-2	213
148226	134902	1485929492	out	100
148596	313086	1485932763	out	824
148611	313086	1485932902	in	564
148612	313086	1485932902	1f	564
148618	313086	1485932942	1f-right-3	524
148627	313086	1485932982	1f-left-3	483
148631	313086	1485933003	1f-left-2	462
148632	313086	1485933003	1f-right-2	462
148642	313086	1485933063	2f	402
148652	313086	1485933110	2f-right-2	235
148851	313086	1485935604	out	122
148960	134902	1485937158	out	210
149445	14419	1485942149	out	3794
149448	14419	1485942175	in	116
149449	14419	1485942175	1f	116
149459	14419	1485942229	1f-right-2	22
149760	41893	1485944934	out	25
149872	24820	1485945823	out	2
149880	14419	1485945846	1f	37
149881	14419	1485945846	in	37
150172	72270	1485948192	out	65
150270	19294	1485949092	out	756
150282	24820	1485949240	out	298
150286	24820	1485949285	in	174
150287	24820	1485949285	1f	174
150622	72270	1485951900	out	152
151179	14419	1485994683	out	424
151195	14419	1485996376	out	116
151422	27021	1486000704	out	106
151629	19294	1486002949	out	83
151880	84179	1486006430	out	2842
151882	84179	1486006437	1f	2538
151883	84179	1486006437	in	2538
151885	84179	1486006443	1f-right-3	334
151886	84179	1486006449	1f-left-3	317
151888	84179	1486006456	1f-left-2	338
151889	84179	1486006457	1f-right-2	388
151890	84179	1486006457	1f-right-1	408
151894	84179	1486006514	1f-left-1	305
151928	84179	1486006767	2f	1156
151946	84179	1486006895	2f-stair	1024
151948	84179	1486006919	2f-right-2	25
151949	84179	1486006920	2f-left-1	34
151952	84179	1486006925	2f-left-2	10
151960	84179	1486006950	2f-right-1	973
152079	84179	1486007747	2f-left-1	156
152121	84179	1486008023	1f-right-2	259
152122	84179	1486008024	1f-left-2	602
152123	84179	1486008024	1f-right-3	576
152167	84179	1486008278	1f-right-1	4
152214	84179	1486008602	1f-left-3	34
152383	84179	1486010024	out	10
152607	84179	1486012141	out	447
152643	169627	1486012749	out	1569
152652	169627	1486012881	1f	1437
152653	169627	1486012881	in	1437
152654	169627	1486012881	1f-left-2	465
152655	169627	1486012882	1f-right-2	1425
152658	169627	1486012975	1f-left-3	439
152659	169627	1486012975	1f-right-3	439
152699	169627	1486013482	1f-right-1	603
152711	169627	1486013614	2f	104
152712	169627	1486013614	2f-left-1	70
152723	169627	1486013683	2f-stair	35
152737	253955	1486013835	out	598
152771	169627	1486014002	1f-left-1	304
152820	169627	1486014276	1f-left-2	13
152821	169627	1486014278	1f-right-3	41
152824	169627	1486014307	1f-left-3	12
153283	52758	1486017498	out	37
153770	150472	1486021478	out	60
153804	268	1486021888	out	339
154342	150472	1486027173	out	1435
154356	150472	1486027233	1f	700
154357	150472	1486027233	1f-left-2	59
154358	150472	1486027233	in	700
154359	150472	1486027233	2f	640
154364	150472	1486027292	1f-right-2	59
154373	150472	1486027352	1f-left-1	581
154374	150472	1486027352	1f-right-1	581
154392	150472	1486027412	2f-stair	461
154396	150472	1486027472	2f-right-1	401
154397	150472	1486027472	2f-left-2	341
154404	150472	1486027527	2f-right-2	286
154413	150472	1486027587	2f-left-1	226
154792	39652	1486030922	out	60
155161	176742	1486033953	out	134
155346	176742	1486034978	out	1255
155347	176742	1486034979	in	789
155348	176742	1486034979	1f-right-3	640
155349	176742	1486034979	1f	755
155350	176742	1486034991	1f-left-3	744
155351	176742	1486034998	1f-left-2	725
155356	176742	1486035054	1f-left-1	641
155367	176742	1486035137	2f	323
155371	176742	1486035164	2f-left-1	13
155372	176742	1486035176	2f-left-2	72
155404	176742	1486035445	2f-stair	15
155417	176742	1486035502	1f-right-1	191
155435	176742	1486035556	1f-right-2	161
155531	14419	1486035996	out	2
156366	41893	1486041726	out	41
156489	14419	1486042909	out	368
156561	268	1486043710	out	484
157454	14419	1486094313	out	15
157665	52758	1486097284	out	12
158547	14419	1486105965	out	388
158568	14419	1486106144	in	36
158569	14419	1486106144	1f	36
158644	39652	1486107028	out	1160
158720	224819	1486108226	out	15
158760	43937	1486108938	out	1313
158761	43937	1486108938	in	753
158762	43937	1486108938	1f	753
158763	43937	1486108938	1f-left-3	169
158765	43937	1486108985	1f-right-2	706
158774	43937	1486109015	1f-left-2	92
158781	19294	1486109184	out	48
158789	43937	1486109336	2f	182
158792	43937	1486109370	2f-left-1	56
158793	43937	1486109370	2f-left-2	15
159238	101000	1486113321	out	1310
159252	101000	1486113449	in	1153
159253	101000	1486113449	1f-left-3	310
159254	101000	1486113449	1f	1149
159255	101000	1486113459	1f-left-2	329
159261	101000	1486113488	1f-right-3	196
159262	101000	1486113493	1f-right-2	270
159314	101000	1486113789	1f-right-1	725
159332	101000	1486113844	2f	620
159335	101000	1486113844	2f-stair	620
159369	101000	1486114129	2f-left-1	264
159376	101000	1486114184	2f-right-1	248
159379	101000	1486114218	2f-left-2	164
159380	101000	1486114219	2f-right-2	164
159420	101000	1486114516	1f-right-2	71
159429	101000	1486114542	1f-left-2	43
159436	101000	1486114574	1f-right-3	23
159440	101000	1486114587	1f-left-3	12
159532	41893	1486115394	out	14
159674	41893	1486116546	out	60
159894	224819	1486117816	out	1539
159915	221628	1486118093	out	1374
159937	224819	1486118207	1f-right-3	59
159938	224819	1486118207	1f	180
159940	224819	1486118207	in	1107
159943	224819	1486118251	1f-right-2	47
159956	221628	1486118304	in	700
159957	221628	1486118304	1f-left-3	664
159958	221628	1486118304	1f	700
159960	221628	1486118309	1f-left-2	669
159962	221628	1486118315	1f-right-2	684
159963	221628	1486118315	1f-right-3	689
159987	221628	1486118395	2f-left-1	433
159988	221628	1486118395	2f	433
160006	221628	1486118484	2f-right-2	152
160007	221628	1486118484	2f-left-2	152
160022	224819	1486118571	2f-stair	415
160023	224819	1486118571	2f	523
160037	221628	1486118653	2f-stair	12
160069	224819	1486119086	2f-right-1	8
160087	14419	1486119165	out	51
160102	224819	1486119304	1f-left-3	3
160103	224819	1486119304	1f	9
160209	43937	1486120015	out	240
160262	14419	1486120379	out	68
160753	224819	1486124073	out	12
160781	63878	1486124297	out	331
161168	276896	1486126475	out	31
161379	276896	1486128095	out	29
161613	26032	1486130219	out	242
161615	63878	1486130270	out	134
162164	268	1486176770	out	243
162802	2336	1486183920	out	817
163016	2336	1486185895	out	453
163350	101000	1486188622	out	10
163509	101000	1486189872	out	6
163982	268	1486194599	out	5
164033	68837	1486194960	out	193
164144	268	1486195654	out	294
164884	83236	1486202980	out	19
165273	13748	1486206222	out	26
165567	13748	1486208751	out	19
165682	43488	1486209379	out	246
165766	268	1486209931	out	24
165820	83236	1486210293	out	1088
166205	268	1486212449	out	58
166765	39652	1486252750	out	342
166766	39652	1486252835	in	10
166828	39652	1486257375	out	75
167015	25241	1486260477	out	76
167020	159035	1486260682	out	42
167362	21218	1486265517	out	43
167851	150472	1486270714	out	120
168005	69707	1486272712	out	25
168718	69707	1486279854	out	489
168778	11736	1486280233	out	131
168786	11736	1486280303	in	24
168787	11736	1486280303	1f	24
168854	83236	1486280715	out	65
169192	83236	1486284617	out	249
169198	11736	1486284638	out	561
169212	83236	1486284738	in	46
169409	69707	1486287117	out	442
169423	63878	1486287324	out	275
169869	25392	1486290273	out	8
169942	25392	1486291081	out	466
170084	10133	1486292814	out	498
170127	2336	1486293179	out	68
170195	25392	1486293869	out	552
170197	25392	1486293899	in	128
170198	25392	1486293899	1f	128
170273	25241	1486294793	out	47
170323	25392	1486295196	out	25
170615	15691	1486297272	out	1364
170622	15691	1486297298	in	229
170623	15691	1486297298	1f	229
170625	15691	1486297298	1f-left-3	228
170626	15691	1486297301	1f-right-3	23
170627	15691	1486297302	2f	163
170628	15691	1486297305	1f-left-2	214
170637	15691	1486297321	1f-right-2	178
170638	15691	1486297321	1f-left-1	183
170639	15691	1486297323	1f-right-1	203
170642	15691	1486297365	2f-stair	99
170659	15691	1486297377	2f-right-1	84
170661	15691	1486297379	2f-left-1	65
170665	15691	1486297388	2f-left-2	42
170666	15691	1486297389	2f-right-2	48
170783	151861	1486298376	out	423
170791	25241	1486298524	out	41
170841	2336	1486298847	out	421
170847	2336	1486298879	in	259
170849	2336	1486298888	1f-left-3	245
170850	2336	1486298888	1f	249
170851	2336	1486298893	1f-left-2	236
170857	2336	1486298934	1f-right-3	203
170858	2336	1486298934	1f-right-2	196
170861	2336	1486298968	1f-right-1	144
170864	2336	1486298995	2f	93
170865	2336	1486298995	2f-stair	93
170881	2336	1486299041	2f-left-1	17
170882	2336	1486299049	2f-right-1	2
171152	25392	1486301233	out	79
171311	24820	1486342212	out	3
172165	56874	1486355543	out	71
172553	268	1486359714	out	962
172636	56874	1486360517	1f	204
172637	56874	1486360517	in	1207
172638	56874	1486360517	out	1285
172639	56874	1486360517	1f-right-3	48
172640	56874	1486360518	1f-left-3	49
172642	56874	1486360536	1f-right-2	185
172644	56874	1486360606	1f-left-2	115
172646	56874	1486360628	1f-right-1	4
172669	56874	1486360761	2f-stair	801
172670	56874	1486360761	2f	801
172682	56874	1486360899	2f-left-1	657
172683	56874	1486360902	2f-right-1	374
172689	56874	1486360930	2f-left-2	43
172690	56874	1486360937	2f-right-2	134
172763	56874	1486361592	1f-right-1	18
172764	56874	1486361592	1f	31
172765	56874	1486361599	1f-right-2	16
172766	56874	1486361600	1f-left-2	16
172767	56874	1486361620	1f-left-3	3
173503	45866	1486367708	out	71
173518	70018	1486367821	out	566
173710	19977	1486369425	out	802
173778	19977	1486369941	in	230
173779	19977	1486369941	1f	221
173805	10133	1486370172	out	104
173828	215722	1486370423	out	543
173885	45866	1486370790	out	27
173887	215722	1486370796	in	170
173888	215722	1486370796	2f-right-1	3
173889	215722	1486370796	2f	64
173890	215722	1486370796	1f	170
173891	215722	1486370796	2f-stair	63
173900	215722	1486370853	1f-left-1	58
173902	215722	1486370867	1f-right-1	45
173903	215722	1486370872	1f-left-2	60
173904	215722	1486370872	1f-right-2	59
173905	215722	1486370875	1f-left-3	56
173907	215722	1486370893	1f-right-3	73
174088	3295	1486372730	out	416
174094	3295	1486372780	in	76
174390	45866	1486374765	out	70
174439	19977	1486375000	out	59
174523	215722	1486375542	out	61
174565	11736	1486375911	out	173
174566	11736	1486375932	in	100
174567	11736	1486375949	1f	84
174568	11736	1486375952	1f-left-3	74
174569	11736	1486375955	1f-left-2	45
174570	11736	1486375956	1f-right-3	71
174571	11736	1486375972	1f-right-2	35
174572	11736	1486375972	1f-left-1	23
174573	11736	1486375974	1f-right-1	30
174956	134902	1486379001	out	14
175129	43937	1486380167	out	65
175164	11736	1486380457	out	1205
175462	134902	1486382400	out	3
175591	3295	1486383289	out	438
175781	56874	1486385199	out	938
175787	56874	1486385229	in	858
175788	56874	1486385229	1f	858
175792	56874	1486385279	1f-left-2	782
175796	56874	1486385293	1f-left-3	346
175797	56874	1486385294	1f-right-2	792
175801	56874	1486385325	1f-right-3	389
175813	56874	1486385535	1f-left-1	538
175843	56874	1486385885	1f-right-1	182
176218	11736	1486389768	out	124
176338	268	1486429518	out	31
176454	151861	1486431294	out	68
176477	11736	1486431864	out	413
176486	11736	1486431913	in	224
176487	11736	1486431913	1f-left-3	219
176488	11736	1486431913	1f	224
176489	11736	1486431919	1f-right-2	210
176490	11736	1486431919	1f-left-2	210
176491	11736	1486431942	2f-stair	131
176492	11736	1486431942	2f	186
176494	11736	1486432054	2f-left-1	5
176528	268	1486432662	out	59
176811	11736	1486437340	out	638
176849	11736	1486437837	in	4
176850	11736	1486437837	1f	4
177045	11736	1486439625	out	529
177159	19385	1486440742	out	62
177195	293955	1486441552	out	8
177644	11736	1486445978	out	25
178760	227987	1486456975	out	30
178820	268	1486457784	out	617
180327	268	1486468944	out	165
181350	11736	1486519135	out	1027
181351	11736	1486519166	in	739
181352	11736	1486519166	1f	739
181353	11736	1486519169	1f-left-3	736
181354	11736	1486519170	1f-right-3	732
181355	11736	1486519171	1f-left-2	725
181362	11736	1486519221	2f	100
181363	11736	1486519221	2f-left-1	64
181364	11736	1486519228	2f-right-2	93
181365	11736	1486519230	2f-left-2	12
181366	11736	1486519243	2f-right-1	38
181367	11736	1486519284	2f-stair	5
181368	11736	1486519298	1f-right-1	593
181369	11736	1486519299	1f-right-2	601
181370	11736	1486519300	1f-left-1	591
181571	11736	1486523298	out	61
181572	11736	1486523338	in	8
181661	11736	1486524855	out	1496
181677	32175	1486525067	out	32
181777	32175	1486525894	out	55
181801	11736	1486526294	1f	10
181802	11736	1486526294	in	10
181876	32175	1486527301	out	51
181933	69622	1486527971	out	342
181989	32175	1486528532	out	73
182271	11736	1486530704	out	111
182440	8343	1486532070	out	528
182443	8343	1486532114	1f-right-3	375
182444	8343	1486532114	1f	386
182445	8343	1486532114	in	386
182448	8343	1486532130	1f-left-3	363
182450	8343	1486532138	1f-left-2	349
182453	8343	1486532143	1f-right-2	337
182454	8343	1486532148	1f-left-1	6
182455	8343	1486532150	1f-right-1	315
182461	8343	1486532210	2f-stair	179
182462	8343	1486532210	2f	179
182468	199542	1486532249	out	8
182472	8343	1486532274	2f-left-1	75
182474	8343	1486532276	2f-left-2	39
182475	8343	1486532281	2f-right-2	60
182478	11736	1486532312	out	37
182487	8343	1486532327	2f-right-1	48
182506	32175	1486532525	out	73
183327	70018	1486539608	out	174
183579	70018	1486541460	out	47
183954	268	1486544263	out	7
184192	268	1486546497	out	18
184539	6424	1486549320	out	7
184750	151861	1486551167	out	822
186238	19385	1486562533	out	105
186242	19385	1486562571	in	5
188157	46762	1486620779	out	19
188471	268	1486623323	out	248
188910	9832	1486627518	out	99
189087	9832	1486629421	out	668
189095	9832	1486629483	1f	526
189097	9832	1486629483	in	526
189123	9832	1486629558	1f-left-2	272
189124	9832	1486629560	1f-left-3	275
189132	9832	1486629574	1f-right-2	435
189134	9832	1486629584	1f-right-3	239
189137	9832	1486629588	1f-left-1	219
189141	9832	1486629616	1f-right-1	190
189144	9832	1486629656	2f	265
189145	9832	1486629656	2f-stair	135
189146	9832	1486629659	2f-left-1	21
189522	39652	1486632721	out	534
190144	14822	1486637887	out	51
190240	14822	1486638661	out	102
190883	268	1486643977	out	120
192345	8405	1486700272	out	65
193509	25392	1486712220	out	752
193722	36630	1486713666	out	105
193912	25392	1486716279	out	63
194853	8405	1486724665	out	971
194875	24820	1486724811	out	3543
194888	8405	1486724841	in	137
194889	8405	1486724841	1f	137
194890	8405	1486724843	1f-left-3	133
194891	8405	1486724845	1f-right-3	116
194893	8405	1486724847	1f-left-2	126
194894	8405	1486724851	1f-right-2	123
194895	8405	1486724856	1f-right-1	93
194911	8405	1486724943	1f-left-1	10
194979	24820	1486726024	in	707
194980	24820	1486726024	1f	707
195010	24820	1486726491	1f-left-2	240
195141	22875	1486727730	out	384
195151	14822	1486727821	out	102
195768	194990	1486732307	out	980
195778	194990	1486732374	1f-left-2	678
195779	194990	1486732374	1f-right-2	485
195780	194990	1486732374	in	864
195781	194990	1486732374	1f	678
195782	194990	1486732379	1f-left-3	673
195800	194990	1486732513	1f-right-1	339
195806	194990	1486732566	2f	162
195807	194990	1486732566	2f-stair	3
195808	194990	1486732580	2f-right-1	45
195814	194990	1486732599	2f-left-1	84
195873	194990	1486733048	1f-right-3	4
196187	3295	1486776895	out	100
196935	194990	1486786536	out	39
197033	2336	1486787808	out	57
197390	268	1486790287	out	483
197897	2336	1486794618	out	74
198075	25392	1486795775	out	65
198083	25392	1486795812	in	2
198084	25392	1486795812	1f	2
198225	2336	1486796600	out	3309
198259	2336	1486796761	in	3101
198260	2336	1486796761	1f-right-2	1920
198261	2336	1486796761	1f	3091
198263	2336	1486796766	2f	3094
198264	2336	1486796766	2f-left-1	2941
198267	2336	1486796781	1f-left-3	393
198268	2336	1486796783	1f-left-2	826
198269	2336	1486796784	1f-right-3	3060
198273	2336	1486796846	1f-left-1	1418
198274	2336	1486796849	1f-right-1	205
198298	2336	1486796991	2f-stair	323
198302	2336	1486797019	2f-right-1	1296
198303	2336	1486797028	2f-right-2	2666
198306	2336	1486797032	2f-left-2	2649
198430	2336	1486798534	1f-left-2	1299
198444	2336	1486798616	1f-left-3	1231
198566	2336	1486799273	1f-left-1	543
198588	2336	1486799404	2f-right-1	302
198612	2336	1486799697	2f-stair	17
198616	2336	1486799728	1f-right-1	100
198618	2336	1486799732	1f-right-2	107
199075	15723	1486803923	out	2551
199096	15723	1486804004	1f-right-2	1085
199097	15723	1486804004	in	2408
199098	15723	1486804004	1f	2402
199102	15723	1486804051	1f-left-2	2341
199151	15723	1486804340	1f-left-3	2065
199153	15723	1486804369	1f-right-3	2035
199157	15723	1486804430	2f	1450
199181	15723	1486804646	1f-right-1	443
199188	15723	1486804716	1f-left-1	374
199238	15723	1486805113	2f-stair	767
199240	15723	1486805195	2f-right-1	663
199241	15723	1486805200	2f-left-1	671
199243	15723	1486805220	2f-left-2	347
199247	15723	1486805226	2f-right-2	341
199287	15723	1486805904	1f-left-1	483
199289	15723	1486805908	1f-right-1	441
199290	15723	1486805913	1f-right-2	485
199482	9832	1486807998	out	66
199814	25392	1486811661	out	84
199892	25392	1486812482	out	98
200396	39652	1486816121	out	37
200437	268	1486816501	out	370
201114	25392	1486862135	out	569
201115	25392	1486862142	in	524
201454	25392	1486866863	out	103
201533	8405	1486868409	out	2
202011	15691	1486872064	out	107
203190	18076	1486882233	out	49
203198	141128	1486882353	out	365
203229	33678	1486882620	out	95
203639	32175	1486885590	out	124
203749	32175	1486886600	out	138
203882	32175	1486887762	out	213
204294	32175	1486890955	out	80
204733	69622	1486895309	out	417
204736	69622	1486895332	1f	386
204737	69622	1486895332	in	386
204738	69622	1486895335	1f-left-2	342
204739	69622	1486895342	1f-left-3	12
204740	69622	1486895345	1f-right-3	367
204742	69622	1486895355	1f-right-2	339
204748	69622	1486895450	1f-right-1	209
204750	39652	1486895486	out	256
204764	69622	1486895507	2f-stair	87
204765	69622	1486895507	2f	87
204766	69622	1486895517	2f-right-1	40
204770	69622	1486895529	2f-left-1	60
204774	69622	1486895561	2f-left-2	6
205524	268	1486902087	out	188
205938	268	1486906950	out	496
206988	122851	1486962125	out	668
207248	268	1486964965	out	729
207401	122851	1486966406	out	700
207403	122851	1486966500	1f	596
207404	122851	1486966500	in	596
207406	122851	1486966520	1f-left-3	576
207407	122851	1486966521	1f-right-3	565
207408	122851	1486966522	1f-left-2	554
207409	122851	1486966525	1f-right-2	117
207411	122851	1486966538	1f-right-1	533
207417	122851	1486966603	1f-left-1	464
207461	122851	1486966837	2f-stair	200
207462	122851	1486966837	2f	200
207481	122851	1486966855	2f-right-1	160
207490	122851	1486966873	2f-right-2	152
207491	122851	1486966873	2f-left-1	156
207492	122851	1486966878	2f-left-2	139
207550	149839	1486967150	out	5
207681	291117	1486967908	out	4560
208133	291117	1486973563	out	688
208143	291117	1486973596	in	612
208155	291117	1486973820	1f	388
208199	291117	1486974001	1f-right-3	207
208202	291117	1486974034	1f-left-3	9
208212	291117	1486974142	1f-right-1	18
208906	41893	1486980896	out	67
210686	268	1487040334	out	624
210777	10473	1487041610	out	73
210928	9832	1487044387	out	757
211005	9832	1487044991	in	118
211006	9832	1487044991	1f	118
211008	9832	1487044995	1f-left-3	72
211012	9832	1487045002	1f-right-3	93
211013	9832	1487045034	1f-right-2	50
211020	9832	1487045069	1f-right-1	14
211476	9832	1487051805	out	447
211587	9832	1487053025	out	551
212871	268	1487066785	out	854
214851	19385	1487129316	out	66
215260	122851	1487135230	out	5
215407	132080	1487137148	out	3128
215408	132080	1487137174	in	2682
215409	132080	1487137174	1f	948
215427	132080	1487137415	1f-right-2	536
215428	132080	1487137419	1f-right-3	588
215429	132080	1487137420	1f-left-3	560
215524	132080	1487138091	1f-left-1	31
215531	132080	1487138182	2f	503
215532	132080	1487138183	2f-left-1	16
215533	132080	1487138183	2f-right-2	64
215560	19385	1487138485	out	69
215574	132080	1487138581	2f-stair	104
215679	132080	1487139497	1f-left-1	21
215680	132080	1487139497	1f	358
215681	132080	1487139497	1f-right-1	77
215682	132080	1487139519	1f-left-2	47
215683	132080	1487139520	1f-right-2	182
215686	132080	1487139559	1f-right-3	176
217205	32951	1487154547	out	404
217295	6130	1487155400	out	59
217339	32951	1487155905	out	939
217385	85438	1487156657	out	3323
217396	85438	1487156720	in	3019
217397	85438	1487156720	1f	3019
217401	85438	1487156735	1f-left-3	296
217403	85438	1487156743	1f-right-3	426
217414	85438	1487156774	1f-right-2	2960
217419	85438	1487156796	1f-left-2	2941
217426	85438	1487156834	1f-right-1	2436
217449	85438	1487157016	1f-left-1	66
217590	85438	1487158016	1f-left-3	16
217634	85438	1487158432	1f-left-1	814
217639	85438	1487158468	2f-stair	133
217640	85438	1487158468	2f	1127
217644	85438	1487158493	2f-left-1	96
217652	85438	1487158549	2f-left-2	23
217700	85438	1487158887	1f-right-3	852
217705	85438	1487158969	1f-left-3	771
217758	32951	1487159395	out	19
218834	18148	1487211311	out	47
218873	18148	1487212180	out	1304
218880	18148	1487212224	in	1206
218881	18148	1487212226	1f-left-3	176
218882	18148	1487212226	1f	1198
218885	18148	1487212230	1f-right-3	1185
218886	18148	1487212233	1f-left-2	221
218900	18148	1487212394	1f-right-2	1023
218901	18148	1487212408	1f-right-1	51
218902	18148	1487212435	2f-left-2	772
218903	18148	1487212435	2f	791
218905	18148	1487212455	1f-left-1	957
218910	18148	1487212484	2f-right-1	731
218911	18148	1487212485	2f-stair	741
218925	18148	1487212583	2f-left-1	631
218934	18148	1487212638	2f-right-2	543
218997	18148	1487213241	1f-right-1	147
218998	18148	1487213254	1f-left-2	158
218999	18148	1487213275	1f-left-3	146
219162	18148	1487216132	out	214
219503	6130	1487221219	out	1394
219554	6130	1487221722	in	89
219555	6130	1487221722	1f	89
219979	225380	1487225818	1f-left-3	1013
219980	225380	1487225818	1f	1538
219981	225380	1487225818	in	1538
219982	225380	1487225818	1f-right-3	1538
219983	225380	1487225818	out	1739
219984	225380	1487225819	1f-left-2	1538
219985	225380	1487225819	1f-right-2	1537
219995	225380	1487225918	2f	1338
220008	225380	1487226018	2f-stair	209
220031	9832	1487226265	out	835
220091	225380	1487227035	2f-left-1	221
220092	225380	1487227035	2f-right-1	100
220093	225380	1487227035	2f-stair	221
220111	6130	1487227215	out	15
220168	6130	1487228059	out	349
220190	6130	1487228252	in	130
220207	6130	1487228341	1f	12
220535	70018	1487230054	out	98
220567	189774	1487230261	out	3456
220713	189774	1487231735	in	1174
220716	189774	1487231887	1f-right-2	137
220717	189774	1487231887	1f	1022
220720	189774	1487231921	1f-right-3	967
220721	189774	1487231963	1f-left-3	913
220722	189774	1487231963	1f-left-2	946
220839	189774	1487232846	1f-right-2	16
222134	35250	1487245382	out	407
222138	35250	1487245418	1f	231
222139	35250	1487245418	in	231
222140	35250	1487245418	1f-left-3	226
222146	35250	1487245431	1f-right-3	210
222152	35250	1487245446	1f-right-2	181
222154	35250	1487245450	1f-left-2	184
222157	35250	1487245468	1f-right-1	109
222159	35250	1487245483	1f-left-1	135
222322	35250	1487246834	out	57
222406	268	1487247664	out	421
222557	236813	1487248940	out	476
222570	236813	1487249010	in	184
222571	236813	1487249010	1f	184
222581	236813	1487249073	1f-right-2	32
223085	19200	1487285376	out	825
223106	7827	1487290305	out	21
223459	7827	1487297373	out	74
223655	140175	1487299907	out	911
223698	6424	1487300118	out	4
223707	140175	1487300228	1f	509
223708	140175	1487300228	1f-right-2	485
223709	140175	1487300228	1f-right-3	504
223710	140175	1487300228	1f-right-1	477
223711	140175	1487300228	1f-left-2	509
223712	140175	1487300228	1f-left-1	471
223713	140175	1487300228	in	509
223729	140175	1487300339	2f-stair	306
223730	140175	1487300339	2f-left-2	17
223731	140175	1487300339	2f	306
223732	140175	1487300339	2f-left-1	195
223733	140175	1487300339	2f-right-2	18
223734	140175	1487300339	2f-right-1	177
223913	95515	1487301730	out	125
223914	95515	1487301730	in	125
223915	140175	1487301760	out	67
223917	95515	1487301789	2f	66
223919	95515	1487301819	2f-right-2	36
224365	35250	1487305402	out	17
224464	140175	1487306486	out	43
224538	6424	1487307049	out	1100
224552	6424	1487307164	1f-right-3	926
224553	6424	1487307164	1f	934
224554	6424	1487307164	in	934
224585	6424	1487307287	1f-left-3	805
224588	6424	1487307292	1f-left-2	798
224589	6424	1487307304	1f-right-2	784
224597	6424	1487307390	1f-right-1	615
224598	6424	1487307400	1f-left-1	635
224626	6424	1487307618	2f	352
224653	6424	1487307711	2f-right-1	157
224658	6424	1487307735	2f-stair	236
224666	6424	1487307819	2f-left-1	44
224670	6424	1487307837	2f-right-2	9
224672	6424	1487307841	2f-left-2	3
224940	19200	1487310263	out	534
225463	7827	1487314451	out	4
225712	39278	1487316645	out	5
225905	107039	1487318406	out	333
225914	107039	1487318435	1f	206
225915	107039	1487318435	in	206
225919	107039	1487318454	1f-right-3	37
225920	107039	1487318454	1f-left-3	187
225923	107039	1487318473	1f-right-2	134
225925	107039	1487318492	1f-left-2	114
226403	25241	1487321948	out	24
226494	32175	1487322768	out	464
226564	39278	1487323280	out	950
226592	39278	1487323597	in	395
226593	39278	1487323598	1f-left-3	393
226594	39278	1487323598	1f	394
226595	39278	1487323599	1f-right-3	389
226596	39278	1487323604	1f-left-2	381
226598	39278	1487323620	1f-right-2	351
226603	39278	1487323657	2f	224
226608	39278	1487323676	1f-right-1	265
226617	39278	1487323707	1f-left-1	235
226981	38297	1487326938	out	2473
226982	38297	1487326962	in	1886
226984	38297	1487326964	1f	1884
226985	38297	1487326969	1f-right-2	1707
226986	38297	1487326976	1f-left-3	492
227022	38297	1487327153	1f-right-1	705
227048	268	1487327455	out	713
227064	38297	1487327594	1f-left-2	19
227101	38297	1487327974	1f-left-1	587
227275	235863	1487329430	out	245
227565	39652	1487331319	out	27
227793	19977	1487333056	out	32
227886	48959	1487333520	out	2182
227893	48959	1487333551	in	682
227894	48959	1487333551	1f	25
227915	48959	1487333640	2f	356
227927	48959	1487333762	2f-left-1	234
227937	48959	1487333817	2f-right-1	145
228157	235863	1487334985	out	539
228160	235863	1487335026	in	350
228161	235863	1487335026	2f	350
228164	235863	1487335035	1f-right-3	11
228165	235863	1487335035	1f	125
228180	235863	1487335065	1f-left-1	17
228195	59507	1487335107	out	559
228207	235863	1487335160	2f-right-2	116
228209	235863	1487335176	2f-left-2	99
228211	235863	1487335177	2f-left-1	69
228212	235863	1487335181	2f-right-1	175
228232	235863	1487335344	2f-stair	32
228238	69707	1487335452	out	183
228250	59507	1487335602	1f	23
228251	59507	1487335602	in	23
228716	149839	1487338569	in	198
228717	149839	1487338569	1f-right-3	198
228718	149839	1487338569	1f-left-2	198
228719	149839	1487338569	out	198
228720	149839	1487338569	1f-right-2	198
228721	149839	1487338569	1f	198
228723	149839	1487338570	1f-right-1	101
228729	149839	1487338672	1f-left-3	96
228808	19200	1487340004	out	58
228861	228284	1487372893	out	32
228871	98218	1487374939	out	452
229020	98218	1487380845	out	1340
229024	98218	1487380923	in	1231
229025	98218	1487380923	1f	315
229026	98218	1487380923	1f-right-3	229
